@RELATION spf3

@ATTRIBUTE V1 NUMERIC
@ATTRIBUTE V2 NUMERIC
@ATTRIBUTE V3 NUMERIC
@ATTRIBUTE V4 NUMERIC
@ATTRIBUTE V5 NUMERIC
@ATTRIBUTE V6 NUMERIC
@ATTRIBUTE V7 NUMERIC
@ATTRIBUTE V8 NUMERIC
@ATTRIBUTE V9 NUMERIC
@ATTRIBUTE V10 NUMERIC
@ATTRIBUTE V11 NUMERIC
@ATTRIBUTE V12 NUMERIC
@ATTRIBUTE V13 NUMERIC
@ATTRIBUTE V14 NUMERIC
@ATTRIBUTE V15 NUMERIC
@ATTRIBUTE V16 NUMERIC
@ATTRIBUTE V17 NUMERIC
@ATTRIBUTE V18 NUMERIC
@ATTRIBUTE V19 NUMERIC
@ATTRIBUTE V20 NUMERIC
@ATTRIBUTE V21 NUMERIC
@ATTRIBUTE V22 NUMERIC
@ATTRIBUTE V23 NUMERIC
@ATTRIBUTE V24 NUMERIC
@ATTRIBUTE V25 NUMERIC
@ATTRIBUTE V26 NUMERIC
@ATTRIBUTE V27 NUMERIC
@ATTRIBUTE target {Bumps, Dirtiness, K_Scratch, Other_Faults, Pastry, Stains, Z_Scratch}

@DATA
119.0,172.0,909471.0,909492.0,618.0,109.0,59.0,78470.0,119.0,135.0,1362.0,0.0,1.0,40.0,0.1747,0.4447,0.3962,0.0389,0.4862,0.3559,0.0,2.791,1.7243,1.3222,-0.6038,-0.008,0.9955,3.0
1677.0,1686.0,1846237.0,1846251.0,93.0,13.0,14.0,5606.0,42.0,84.0,1692.0,1.0,0.0,70.0,0.0071,0.2619,0.6429,0.0053,0.6923,1.0,1.0,1.9685,0.9542,1.1461,0.3571,-0.5291,0.2359,3.0
65.0,80.0,1359784.0,1359820.0,390.0,30.0,36.0,38672.0,80.0,118.0,1358.0,1.0,0.0,70.0,0.0957,0.2778,0.4167,0.011,0.5,1.0,1.0,2.5911,1.1761,1.5563,0.5833,-0.2253,0.8299,6.0
1160.0,1168.0,1225386.0,1225405.0,63.0,21.0,19.0,7273.0,107.0,126.0,1320.0,0.0,1.0,40.0,0.2303,0.5855,0.4211,0.0061,0.381,1.0,1.0,1.7993,0.9031,1.2787,0.5789,-0.0981,0.2686,3.0
1317.0,1326.0,3426581.0,3426590.0,58.0,11.0,9.0,6412.0,97.0,124.0,1692.0,1.0,0.0,60.0,0.4326,0.284,1.0,0.0053,0.8182,1.0,0.5,1.7634,0.9542,0.9542,0.0,-0.1363,0.1862,0.0
1063.0,1083.0,3257887.0,3257901.0,102.0,27.0,15.0,9714.0,84.0,116.0,1362.0,1.0,0.0,80.0,0.4097,0.6357,0.7,0.0147,0.7407,0.9333,0.0,2.0086,1.301,1.1461,-0.3,-0.256,0.463,3.0
77.0,114.0,1259448.0,1259470.0,383.0,81.0,59.0,39202.0,96.0,111.0,1376.0,0.0,1.0,40.0,0.1119,0.5295,0.5946,0.0269,0.4568,0.3729,0.0,2.5832,1.5682,1.3424,-0.4054,-0.2004,0.9681,0.0
1059.0,1080.0,3787187.0,3787204.0,129.0,40.0,24.0,12571.0,84.0,124.0,1364.0,1.0,0.0,80.0,0.4164,0.6387,0.8095,0.0154,0.525,0.7083,0.0,2.1106,1.3222,1.2305,-0.1905,-0.2387,0.5903,0.0
159.0,194.0,413476.0,413490.0,168.0,53.0,30.0,21548.0,120.0,143.0,1362.0,0.0,1.0,100.0,0.2335,0.6571,0.4,0.0257,0.6604,0.4667,0.0,2.2253,1.5441,1.1461,-0.6,0.0021,0.7776,3.0
1417.0,1437.0,5948468.0,5948472.0,56.0,26.0,6.0,7143.0,116.0,140.0,1652.0,1.0,0.0,69.0,0.2603,0.3,0.2,0.0121,0.7692,0.6667,0.0,1.7482,1.301,0.6021,-0.8,-0.0035,0.1852,1.0
691.0,710.0,664879.0,664883.0,55.0,19.0,6.0,7211.0,114.0,150.0,1694.0,1.0,0.0,143.0,0.8158,0.2763,0.2105,0.0112,1.0,0.6667,0.0,1.7404,1.2787,0.6021,-0.7895,0.0243,0.1812,3.0
41.0,214.0,1413654.0,1413720.0,6357.0,257.0,129.0,658914.0,41.0,124.0,1358.0,0.0,1.0,40.0,0.0604,0.4433,0.3815,0.1274,0.6732,0.5116,0.0,3.8033,2.238,1.8195,-0.6185,-0.1902,1.0,2.0
1427.0,1455.0,5897947.0,5897955.0,123.0,29.0,13.0,15711.0,117.0,141.0,1652.0,1.0,0.0,69.0,0.2385,0.4509,0.2857,0.017,0.9655,0.6154,0.0,2.0899,1.4472,0.9031,-0.7143,-0.0021,0.3725,1.0
570.0,585.0,155584.0,155593.0,74.0,16.0,11.0,15069.0,196.0,210.0,1387.0,0.0,1.0,40.0,0.8219,0.4518,0.6,0.0108,0.9375,0.8182,0.0,1.8692,1.1761,0.9542,-0.4,0.5909,0.2469,3.0
41.0,196.0,2289914.0,2290079.0,9518.0,743.0,453.0,1084425.0,41.0,141.0,1402.0,0.0,1.0,40.0,0.0585,0.6278,0.9394,0.1106,0.2086,0.3642,1.0,3.9785,2.1903,2.2175,0.0606,-0.1099,1.0,2.0
732.0,793.0,78207.0,78276.0,2358.0,104.0,101.0,233778.0,49.0,124.0,1387.0,0.0,1.0,40.0,0.8565,0.4398,0.8841,0.044,0.5865,0.6832,1.0,3.3725,1.7853,1.8389,0.1159,-0.2254,1.0,2.0
172.0,179.0,1072228.0,1072248.0,74.0,19.0,20.0,8027.0,98.0,119.0,1354.0,1.0,0.0,70.0,0.2541,0.4714,0.35,0.0052,0.3684,1.0,1.0,1.8692,0.8451,1.301,0.65,-0.1525,0.2532,3.0
41.0,58.0,997542.0,997556.0,128.0,38.0,27.0,16028.0,120.0,134.0,1400.0,0.0,1.0,40.0,0.0586,0.4622,0.8235,0.0121,0.4474,0.5185,0.0,2.1072,1.2305,1.1461,-0.1765,-0.0217,0.3945,3.0
41.0,212.0,2421444.0,2421508.0,5544.0,295.0,159.0,579951.0,43.0,125.0,1358.0,0.0,1.0,40.0,0.0604,0.4934,0.3743,0.1259,0.5797,0.4025,0.0,3.7438,2.233,1.8062,-0.6257,-0.1827,1.0,2.0
572.0,584.0,228293.0,228336.0,341.0,39.0,43.0,44484.0,121.0,140.0,1362.0,0.0,1.0,40.0,0.8399,0.3392,0.2791,0.0088,0.3077,1.0,1.0,2.5327,1.0792,1.6335,0.7209,0.0192,0.8061,3.0
1058.0,1066.0,367429.0,367455.0,135.0,18.0,26.0,15385.0,103.0,126.0,1690.0,0.0,1.0,70.0,0.7385,0.351,0.3077,0.0047,0.4444,1.0,1.0,2.1303,0.9031,1.415,0.6923,-0.1097,0.3479,3.0
1281.0,1302.0,4332564.0,4332815.0,3214.0,92.0,253.0,368381.0,33.0,140.0,1373.0,0.0,1.0,40.0,0.1034,0.3902,0.0837,0.0153,0.2283,0.9921,1.0,3.5071,1.3222,2.3997,0.9163,-0.1045,1.0,0.0
196.0,209.0,157035.0,157044.0,60.0,20.0,14.0,7508.0,117.0,135.0,1364.0,0.0,1.0,40.0,0.2874,0.4872,0.6923,0.0095,0.65,0.6429,0.0,1.7781,1.1139,0.9542,-0.3077,-0.0224,0.2253,3.0
73.0,92.0,1964561.0,1964591.0,318.0,36.0,33.0,31789.0,85.0,124.0,1354.0,1.0,0.0,70.0,0.1078,0.4421,0.6333,0.014,0.5278,0.9091,1.0,2.5024,1.2787,1.4771,0.3667,-0.219,0.8563,0.0
397.0,415.0,604478.0,604528.0,444.0,58.0,50.0,51661.0,97.0,134.0,1358.0,1.0,0.0,70.0,0.5847,0.5067,0.36,0.0132,0.3103,1.0,1.0,2.6474,1.2553,1.699,0.64,-0.091,0.9818,3.0
1252.0,1264.0,1229599.0,1229628.0,269.0,22.0,29.0,26745.0,71.0,125.0,1353.0,0.0,1.0,70.0,0.1316,0.227,0.4138,0.0089,0.5454,1.0,1.0,2.4297,1.0792,1.4624,0.5862,-0.2233,0.5757,3.0
215.0,340.0,109058.0,109106.0,3630.0,173.0,100.0,292575.0,35.0,108.0,1666.0,0.0,1.0,40.0,0.2581,0.395,0.384,0.075,0.7225,0.48,0.0,3.5599,2.0969,1.6812,-0.616,-0.3703,1.0,2.0
57.0,64.0,2014358.0,2014368.0,59.0,11.0,10.0,7052.0,107.0,134.0,1356.0,0.0,1.0,40.0,0.0841,0.1571,0.7,0.0052,0.6364,1.0,1.0,1.7708,0.8451,1.0,0.3,-0.0662,0.1753,6.0
1065.0,1083.0,3029617.0,3029632.0,155.0,27.0,17.0,14896.0,83.0,126.0,1364.0,1.0,0.0,80.0,0.412,0.4259,0.8333,0.0132,0.6667,0.8824,0.0,2.1903,1.2553,1.1761,-0.1667,-0.2492,0.4465,0.0
1098.0,1115.0,2293200.0,2293208.0,59.0,21.0,8.0,6318.0,97.0,118.0,1360.0,1.0,0.0,80.0,0.3603,0.5662,0.4706,0.0125,0.8095,1.0,0.0,1.7708,1.2305,0.9031,-0.5294,-0.1634,0.2482,3.0
1259.0,1302.0,3928519.0,3928612.0,2400.0,96.0,95.0,260185.0,69.0,132.0,1664.0,0.0,1.0,40.0,0.4351,0.3999,0.4624,0.0258,0.4479,0.979,1.0,3.3802,1.6335,1.9685,0.5376,-0.153,1.0,0.0
301.0,307.0,1095698.0,1095703.0,16.0,7.0,5.0,2001.0,119.0,134.0,1356.0,0.0,1.0,50.0,0.4439,0.4667,0.8333,0.0044,0.8571,1.0,0.0,1.2041,0.7782,0.699,-0.1667,-0.0229,0.14,3.0
1531.0,1539.0,1757997.0,1758011.0,67.0,13.0,15.0,6652.0,86.0,111.0,1688.0,1.0,0.0,60.0,0.1765,0.4018,0.5714,0.0047,0.6154,0.9333,1.0,1.8261,0.9031,1.1461,0.4286,-0.2244,0.2195,0.0
100.0,116.0,1002562.0,1002587.0,211.0,26.0,28.0,23894.0,102.0,134.0,1374.0,0.0,1.0,40.0,0.1456,0.4725,0.64,0.0116,0.6154,0.8929,1.0,2.3243,1.2041,1.3979,0.36,-0.1153,0.6574,3.0
505.0,515.0,106604.0,106668.0,284.0,42.0,69.0,31062.0,97.0,119.0,1687.0,0.0,1.0,150.0,0.5987,0.5562,0.1563,0.0059,0.2381,0.9275,1.0,2.4533,1.0,1.8062,0.8438,-0.1455,0.9048,3.0
1327.0,1332.0,1738096.0,1738114.0,72.0,15.0,18.0,8542.0,111.0,132.0,1358.0,0.0,1.0,40.0,0.0383,0.2,0.2778,0.0037,0.3333,1.0,1.0,1.8573,0.699,1.2553,0.7222,-0.0731,0.1954,6.0
43.0,230.0,830512.0,830692.0,18896.0,768.0,507.0,2225392.0,22.0,142.0,1404.0,0.0,1.0,40.0,0.0613,0.4386,0.9626,0.1332,0.2435,0.355,0.0,4.2764,2.2718,2.2553,-0.0374,-0.0799,1.0,2.0
39.0,190.0,611732.0,611792.0,5941.0,207.0,117.0,618605.0,45.0,126.0,1356.0,0.0,1.0,40.0,0.0575,0.3443,0.3974,0.1114,0.7295,0.5128,0.0,3.7739,2.179,1.7781,-0.6026,-0.1865,1.0,2.0
1566.0,1577.0,2613123.0,2613138.0,106.0,19.0,15.0,8602.0,63.0,95.0,1654.0,1.0,0.0,100.0,0.0931,0.3576,0.7333,0.0066,0.5789,1.0,1.0,2.0253,1.0414,1.1761,0.2667,-0.366,0.286,0.0
936.0,944.0,597956.0,597966.0,50.0,10.0,10.0,5345.0,93.0,127.0,1692.0,1.0,0.0,60.0,0.8842,0.375,0.8,0.0047,0.8,1.0,1.0,1.699,0.9031,1.0,0.2,-0.1648,0.1852,0.0
41.0,222.0,564200.0,564395.0,17977.0,796.0,513.0,2144244.0,24.0,143.0,1402.0,0.0,1.0,40.0,0.0585,0.4907,0.9282,0.1291,0.2274,0.3801,1.0,4.2547,2.2577,2.29,0.0718,-0.0681,1.0,2.0
98.0,168.0,395521.0,395722.0,8035.0,189.0,214.0,782154.0,80.0,134.0,1360.0,0.0,1.0,200.0,0.1441,0.4289,0.3483,0.0515,0.3704,0.9392,1.0,3.905,1.8451,2.3032,0.6517,-0.2395,1.0,2.0
79.0,86.0,2887095.0,2887114.0,86.0,17.0,19.0,9690.0,102.0,123.0,1350.0,1.0,0.0,70.0,0.117,0.3534,0.3684,0.0052,0.4118,1.0,1.0,1.9345,0.8451,1.2787,0.6316,-0.1197,0.2445,0.0
0.0,14.0,1030360.0,1030463.0,754.0,55.0,106.0,61497.0,63.0,106.0,1687.0,1.0,0.0,80.0,0.0,0.4771,0.1359,0.0083,0.2546,0.9717,1.0,2.8774,1.1461,2.0128,0.8641,-0.3628,0.9995,0.0
1269.0,1296.0,374730.0,374925.0,2463.0,188.0,212.0,296673.0,42.0,143.0,1353.0,0.0,1.0,70.0,0.0843,0.5322,0.1385,0.02,0.1436,0.9198,1.0,3.3915,1.4314,2.29,0.8615,-0.059,1.0,2.0
294.0,308.0,1323717.0,1323745.0,222.0,25.0,29.0,25660.0,104.0,125.0,1358.0,1.0,0.0,70.0,0.433,0.4337,0.5,0.0103,0.56,0.9655,1.0,2.3463,1.1461,1.4472,0.5,-0.097,0.6453,0.0
15.0,24.0,1620686.0,1620708.0,154.0,20.0,22.0,19711.0,103.0,156.0,1358.0,1.0,0.0,70.0,0.0221,0.2222,0.4091,0.0066,0.45,1.0,1.0,2.1875,0.9542,1.3424,0.5909,0.0,0.3329,5.0
611.0,625.0,468991.0,469023.0,223.0,31.0,32.0,25800.0,106.0,130.0,1626.0,1.0,0.0,70.0,0.7515,0.5022,0.4375,0.0086,0.4516,1.0,1.0,2.3483,1.1461,1.5051,0.5625,-0.0961,0.7254,3.0
1271.0,1301.0,9831578.0,9831856.0,2962.0,231.0,284.0,342202.0,101.0,127.0,1362.0,0.0,1.0,40.0,0.0896,0.6448,0.1079,0.022,0.1299,0.9789,1.0,3.4716,1.4771,2.444,0.8921,-0.0974,1.0,3.0
902.0,936.0,31494.0,31567.0,1111.0,62.0,74.0,96340.0,50.0,108.0,1627.0,0.0,1.0,40.0,0.8494,0.5524,0.4658,0.0209,0.5484,0.9865,1.0,3.0457,1.5315,1.8633,0.5343,-0.3225,1.0,2.0
118.0,135.0,2473221.0,2473233.0,80.0,23.0,13.0,10030.0,113.0,140.0,1358.0,1.0,0.0,70.0,0.1738,0.6078,0.7059,0.0125,0.7391,0.9231,0.0,1.9031,1.2305,1.0792,-0.2941,-0.0205,0.3419,0.0
41.0,202.0,920427.0,920489.0,5993.0,214.0,130.0,589956.0,132.0,132.0,1358.0,0.0,1.0,40.0,0.0604,0.3996,0.3851,0.1186,0.7523,0.4769,0.0,3.7776,2.2068,1.7924,-0.6149,-0.2309,1.0,2.0
1207.0,1214.0,882674.0,882712.0,120.0,35.0,39.0,15035.0,118.0,135.0,1362.0,0.0,1.0,175.0,0.2173,0.5489,0.1842,0.0051,0.2,0.9744,1.0,2.0792,0.8451,1.5798,0.8158,-0.0212,0.4399,3.0
530.0,538.0,508200.0,508224.0,169.0,9.0,24.0,18067.0,87.0,127.0,1687.0,1.0,0.0,80.0,0.6283,0.1198,0.3333,0.0047,0.8889,1.0,1.0,2.2279,0.9031,1.3802,0.6667,-0.1648,0.3241,3.0
57.0,64.0,766963.0,766976.0,36.0,9.0,13.0,2765.0,64.0,93.0,1694.0,1.0,0.0,211.0,0.0673,0.6044,0.5385,0.0041,0.7778,1.0,1.0,1.5563,0.8451,1.1139,0.4615,-0.4,0.1965,3.0
39.0,192.0,1554895.0,1555056.0,13185.0,572.0,370.0,1529932.0,30.0,141.0,1400.0,0.0,1.0,40.0,0.0557,0.4647,0.9503,0.1093,0.2675,0.4351,1.0,4.1201,2.1847,2.2068,0.0497,-0.0935,1.0,2.0
1348.0,1360.0,662867.0,662880.0,106.0,16.0,14.0,10152.0,73.0,124.0,1696.0,1.0,0.0,80.0,0.3962,0.3205,0.9231,0.0071,0.75,0.9286,1.0,2.0253,1.0792,1.1139,0.0769,-0.2518,0.2739,3.0
74.0,91.0,2032900.0,2032910.0,99.0,29.0,17.0,11843.0,109.0,134.0,1354.0,1.0,0.0,70.0,0.1093,0.4177,0.5882,0.0126,0.5862,0.5882,0.0,1.9956,1.2305,1.0,-0.4118,-0.0654,0.2928,6.0
75.0,154.0,2595328.0,2595429.0,2791.0,332.0,207.0,353617.0,114.0,140.0,1400.0,0.0,1.0,40.0,0.1071,0.6502,0.7822,0.0564,0.2379,0.4879,1.0,3.4458,1.8976,2.0043,0.2178,-0.0102,1.0,2.0
156.0,192.0,713788.0,714056.0,5044.0,167.0,282.0,570911.0,11.0,143.0,1687.0,0.0,1.0,150.0,0.1849,0.4772,0.1343,0.0213,0.2156,0.9503,1.0,3.7028,1.5563,2.4281,0.8657,-0.1157,1.0,2.0
699.0,740.0,1503538.0,1503546.0,176.0,44.0,15.0,18466.0,90.0,119.0,1353.0,1.0,0.0,50.0,0.9061,0.4634,0.1951,0.0303,0.9318,0.5333,0.0,2.2455,1.6128,0.9031,-0.8049,-0.1803,0.5428,3.0
980.0,992.0,508236.0,508253.0,74.0,22.0,18.0,6859.0,80.0,116.0,1358.0,1.0,0.0,300.0,0.539,0.6373,0.7059,0.0088,0.5454,0.9444,1.0,1.8692,1.0792,1.2305,0.2941,-0.2759,0.3419,3.0
1167.0,1192.0,294065.0,294091.0,451.0,33.0,27.0,42862.0,25.0,132.0,1354.0,0.0,1.0,40.0,0.2393,0.3061,0.9615,0.0185,0.7576,0.963,1.0,2.6542,1.3979,1.415,0.0385,-0.2575,0.9104,3.0
24.0,52.0,2787299.0,2787427.0,1543.0,150.0,151.0,160372.0,81.0,126.0,1352.0,1.0,0.0,70.0,0.0355,0.5695,0.2188,0.0207,0.1867,0.8477,1.0,3.1884,1.4472,2.1072,0.7813,-0.188,1.0,0.0
108.0,120.0,1471277.0,1471288.0,64.0,16.0,13.0,7216.0,102.0,124.0,1356.0,1.0,0.0,70.0,0.1593,0.5152,0.9167,0.0088,0.75,0.8461,0.0,1.8062,1.0792,1.0414,-0.0833,-0.1191,0.2432,0.0
778.0,782.0,1292292.0,1292296.0,12.0,4.0,4.0,1537.0,112.0,149.0,1360.0,0.0,1.0,50.0,0.85,0.25,1.0,0.0029,1.0,1.0,0.5,1.0792,0.6021,0.6021,0.0,0.0007,0.1292,0.0
23.0,32.0,1748216.0,1748249.0,170.0,28.0,33.0,16182.0,84.0,109.0,1333.0,0.0,1.0,40.0,0.0345,0.4276,0.2727,0.0068,0.3214,1.0,1.0,2.2304,0.9542,1.5185,0.7273,-0.2563,0.4913,6.0
43.0,194.0,1448373.0,1448535.0,12108.0,614.0,359.0,1402972.0,34.0,141.0,1402.0,0.0,1.0,40.0,0.0613,0.505,0.9321,0.1077,0.2459,0.4512,1.0,4.0831,2.179,2.2095,0.0679,-0.0948,1.0,2.0
484.0,555.0,1466087.0,1466141.0,1241.0,183.0,102.0,22191.0,0.0,37.0,1650.0,1.0,0.0,69.0,0.5867,0.6763,0.7606,0.043,0.388,0.5294,0.0,3.0938,1.8513,1.7324,-0.2394,-0.8603,1.0,0.0
134.0,156.0,411630.0,411717.0,787.0,94.0,94.0,85268.0,94.0,124.0,1356.0,1.0,0.0,70.0,0.1976,0.5888,0.2529,0.0162,0.234,0.9255,1.0,2.896,1.3424,1.9395,0.7471,-0.1535,1.0,3.0
1073.0,1078.0,372724.0,372744.0,73.0,15.0,20.0,8836.0,110.0,134.0,1356.0,0.0,1.0,175.0,0.41,0.27,0.25,0.0037,0.3333,1.0,1.0,1.8633,0.699,1.301,0.75,-0.0544,0.2061,3.0
1034.0,1047.0,778450.0,778465.0,132.0,16.0,15.0,13800.0,68.0,140.0,1688.0,1.0,0.0,70.0,0.7595,0.3231,0.8667,0.0077,0.8125,1.0,1.0,2.1206,1.1139,1.1761,0.1333,-0.1832,0.3285,0.0
515.0,537.0,833989.0,833995.0,74.0,26.0,10.0,10476.0,129.0,151.0,1364.0,1.0,0.0,70.0,0.7551,0.4394,0.2727,0.0161,0.8461,0.6,0.0,1.8692,1.3424,0.7782,-0.7273,0.106,0.2432,3.0
556.0,564.0,1146657.0,1146672.0,108.0,12.0,15.0,11491.0,87.0,126.0,1626.0,0.0,1.0,120.0,0.6839,0.1,0.5333,0.0049,0.6667,1.0,1.0,2.0334,0.9031,1.1761,0.4667,-0.1688,0.2288,6.0
1291.0,1305.0,4046506.0,4046520.0,131.0,16.0,15.0,13742.0,95.0,118.0,1346.0,0.0,1.0,40.0,0.0609,0.3316,1.0,0.0104,0.875,0.9333,0.5,2.1173,1.1461,1.1461,0.0,-0.1805,0.33,0.0
25.0,33.0,3277804.0,3277821.0,91.0,15.0,17.0,10957.0,105.0,141.0,1658.0,1.0,0.0,100.0,0.0302,0.3309,0.4706,0.0048,0.5333,1.0,1.0,1.959,0.9031,1.2305,0.5294,-0.0593,0.2482,3.0
43.0,52.0,86284.0,86313.0,153.0,13.0,29.0,17753.0,101.0,134.0,1687.0,0.0,1.0,200.0,0.051,0.4138,0.3103,0.0053,0.6923,1.0,1.0,2.1847,0.9542,1.4624,0.6897,-0.0935,0.4317,0.0
976.0,985.0,733668.0,733675.0,45.0,10.0,7.0,4664.0,86.0,126.0,1694.0,1.0,0.0,100.0,0.8371,0.2857,0.7778,0.0053,0.9,1.0,0.0,1.6532,0.9542,0.8451,-0.2222,-0.1903,0.1687,0.0
979.0,992.0,724192.0,724202.0,59.0,15.0,11.0,7330.0,112.0,141.0,1360.0,0.0,1.0,175.0,0.5412,0.5462,0.7692,0.0096,0.8667,0.9091,0.0,1.7708,1.1139,1.0,-0.2308,-0.0294,0.2408,0.0
795.0,802.0,96606.0,96620.0,55.0,10.0,14.0,11560.0,203.0,220.0,1387.0,0.0,1.0,40.0,0.8436,0.4388,0.5,0.005,0.7,1.0,1.0,1.7404,0.8451,1.1461,0.5,0.6421,0.204,3.0
39.0,194.0,1821207.0,1821379.0,13203.0,608.0,375.0,1515722.0,35.0,141.0,1402.0,0.0,1.0,40.0,0.0556,0.5048,0.9012,0.1106,0.2549,0.4587,1.0,4.1207,2.1903,2.2355,0.0988,-0.1031,1.0,2.0
1307.0,1325.0,971525.0,971551.0,187.0,32.0,28.0,20916.0,101.0,126.0,1358.0,1.0,0.0,100.0,0.0486,0.6004,0.6923,0.0132,0.5625,0.9286,1.0,2.2718,1.2553,1.415,0.3077,-0.1262,0.7512,3.0
1495.0,1502.0,3509718.0,3509731.0,56.0,12.0,13.0,5587.0,85.0,116.0,1686.0,1.0,0.0,60.0,0.2183,0.3846,0.5385,0.0041,0.5833,1.0,1.0,1.7482,0.8451,1.1139,0.4615,-0.2206,0.1965,0.0
0.0,16.0,2724583.0,2724595.0,111.0,20.0,21.0,6323.0,41.0,70.0,1356.0,1.0,0.0,70.0,0.0,0.4219,0.75,0.0118,0.8,0.5714,0.0,2.0453,1.2041,1.0792,-0.25,-0.555,0.3241,6.0
174.0,205.0,1775809.0,1775815.0,110.0,32.0,17.0,13904.0,111.0,149.0,1368.0,1.0,0.0,80.0,0.2544,0.4086,0.1936,0.0227,0.9688,0.3529,0.0,2.0414,1.4914,0.7782,-0.8065,-0.0125,0.3154,3.0
1043.0,1061.0,4019353.0,4019368.0,117.0,23.0,17.0,11880.0,89.0,118.0,1362.0,1.0,0.0,80.0,0.442,0.5667,0.8333,0.0132,0.7826,0.8824,0.0,2.0682,1.2553,1.1761,-0.1667,-0.2067,0.4465,0.0
1579.0,1590.0,939827.0,939860.0,242.0,24.0,33.0,24672.0,90.0,119.0,1698.0,0.0,1.0,90.0,0.1272,0.3333,0.3333,0.0065,0.4583,1.0,1.0,2.3838,1.0414,1.5185,0.6667,-0.2035,0.5999,3.0
63.0,92.0,3212692.0,3212695.0,58.0,29.0,10.0,7618.0,100.0,165.0,1690.0,1.0,0.0,70.0,0.0746,0.3333,0.1035,0.0172,1.0,0.3,0.0,1.7634,1.4624,0.4771,-0.8965,0.0261,0.1923,0.0
125.0,149.0,356611.0,356625.0,170.0,39.0,20.0,22467.0,123.0,141.0,1362.0,0.0,1.0,100.0,0.1836,0.494,0.5833,0.0176,0.6154,0.7,0.0,2.2304,1.3802,1.1461,-0.4167,0.0325,0.556,3.0
921.0,930.0,638468.0,638484.0,114.0,14.0,17.0,13173.0,94.0,140.0,1392.0,0.0,1.0,220.0,0.6638,0.2083,0.5625,0.0065,0.6429,0.9412,1.0,2.0569,0.9542,1.2041,0.4375,-0.0972,0.2583,2.0
0.0,14.0,1041924.0,1042036.0,862.0,37.0,113.0,69375.0,63.0,101.0,1687.0,1.0,0.0,80.0,0.0,0.4503,0.125,0.0083,0.3784,0.9912,1.0,2.9355,1.1461,2.0492,0.875,-0.3712,0.9998,0.0
297.0,302.0,1028213.0,1028219.0,16.0,5.0,6.0,1990.0,120.0,132.0,1356.0,0.0,1.0,50.0,0.4381,0.4667,0.8333,0.0037,1.0,1.0,1.0,1.2041,0.699,0.7782,0.1667,-0.0283,0.14,5.0
2.0,27.0,830707.0,830795.0,1014.0,96.0,102.0,61231.0,40.0,79.0,1356.0,1.0,0.0,70.0,0.003,0.5391,0.2841,0.0184,0.2604,0.8627,1.0,3.006,1.3979,1.9445,0.7159,-0.5282,1.0,3.0
41.0,212.0,1970779.0,1970846.0,6603.0,271.0,138.0,688556.0,38.0,127.0,1358.0,0.0,1.0,40.0,0.0604,0.4237,0.3918,0.1259,0.631,0.4855,0.0,3.8197,2.233,1.8261,-0.6082,-0.1853,1.0,2.0
49.0,82.0,313092.0,313218.0,2822.0,102.0,127.0,275539.0,79.0,124.0,1360.0,0.0,1.0,200.0,0.0721,0.3213,0.2619,0.0243,0.3235,0.9921,1.0,3.4506,1.5185,2.1004,0.7381,-0.2372,1.0,2.0
1233.0,1245.0,2093622.0,2093633.0,93.0,14.0,11.0,10797.0,91.0,134.0,1696.0,1.0,0.0,85.0,0.5318,0.2955,0.9167,0.0071,0.8571,1.0,0.0,1.9685,1.0792,1.0414,-0.0833,-0.093,0.2432,0.0
1073.0,1094.0,96615.0,96658.0,512.0,55.0,49.0,68556.0,127.0,141.0,1627.0,0.0,1.0,40.0,0.6552,0.433,0.4884,0.0129,0.3818,0.8776,1.0,2.7093,1.3222,1.6335,0.5116,0.0461,0.9821,3.0
586.0,616.0,1862942.0,1862979.0,767.0,42.0,37.0,55228.0,12.0,134.0,1624.0,1.0,0.0,70.0,0.7217,0.309,0.8108,0.0185,0.7143,1.0,1.0,2.8848,1.4771,1.5682,0.1892,-0.4375,0.9954,3.0
104.0,120.0,1046565.0,1046583.0,184.0,20.0,18.0,19728.0,77.0,133.0,1688.0,1.0,0.0,60.0,0.1232,0.3611,0.8889,0.0095,0.8,1.0,1.0,2.2648,1.2041,1.2553,0.1111,-0.1624,0.4763,0.0
205.0,235.0,1417276.0,1417288.0,156.0,49.0,17.0,20131.0,122.0,140.0,1360.0,0.0,1.0,40.0,0.3015,0.5667,0.4,0.0221,0.6122,0.7059,0.0,2.1931,1.4771,1.0792,-0.6,0.0082,0.5951,3.0
41.0,190.0,2254407.0,2254463.0,4995.0,232.0,124.0,527906.0,39.0,127.0,1402.0,0.0,1.0,40.0,0.0585,0.4014,0.3758,0.1063,0.6422,0.4516,0.0,3.6985,2.1732,1.7482,-0.6242,-0.1743,1.0,2.0
707.0,714.0,807870.0,807880.0,53.0,10.0,10.0,5039.0,81.0,111.0,1360.0,1.0,0.0,100.0,0.95,0.2429,0.7,0.0052,0.7,1.0,1.0,1.7243,0.8451,1.0,0.3,-0.2572,0.1753,3.0
1094.0,1108.0,75122.0,75139.0,197.0,14.0,17.0,22098.0,89.0,132.0,1353.0,0.0,1.0,185.0,0.3622,0.1723,0.8235,0.0104,1.0,1.0,1.0,2.2945,1.1461,1.2305,0.1765,-0.1236,0.3945,3.0
