@RELATION R_data_frame

@ATTRIBUTE V1 NUMERIC
@ATTRIBUTE V2 NUMERIC
@ATTRIBUTE V3 NUMERIC
@ATTRIBUTE V4 NUMERIC
@ATTRIBUTE V5 NUMERIC
@ATTRIBUTE V6 NUMERIC
@ATTRIBUTE V7 NUMERIC
@ATTRIBUTE V8 NUMERIC
@ATTRIBUTE V9 NUMERIC
@ATTRIBUTE V10 NUMERIC
@ATTRIBUTE V11 NUMERIC
@ATTRIBUTE V12 NUMERIC
@ATTRIBUTE V13 NUMERIC
@ATTRIBUTE V14 NUMERIC
@ATTRIBUTE V15 NUMERIC
@ATTRIBUTE V16 NUMERIC
@ATTRIBUTE V17 NUMERIC
@ATTRIBUTE V18 NUMERIC
@ATTRIBUTE V19 NUMERIC
@ATTRIBUTE V20 NUMERIC
@ATTRIBUTE Class {1, 2}

@DATA
1741.0,444.0,603.0,-2488.0,1996.0,-115.0,-9.0,427.0,1.0,289.0,578.0,11.0,-448.0,578.0,92.0,1834.0,1126.0,561.0,437.0,86.0,2
2146.0,-996.0,-1256.0,-92.0,-1093.0,-1412.0,433.0,-16.0,608.0,1398.0,1944.0,-348.0,-3983.0,-191.0,1206.0,1749.0,3331.0,-236.0,-132.0,-407.0,2
366.0,2457.0,-1374.0,2604.0,-3197.0,-2807.0,-2317.0,2818.0,2.0,-1407.0,1471.0,1202.0,262.0,3092.0,3226.0,1545.0,-105.0,-784.0,1628.0,229.0,2
548.0,1959.0,-1604.0,-1443.0,3668.0,1283.0,1614.0,-1699.0,-175.0,-2286.0,3003.0,-314.0,661.0,559.0,-1749.0,-397.0,2985.0,-1417.0,664.0,-656.0,2
13.0,2317.0,651.0,-63.0,734.0,1556.0,476.0,392.0,578.0,1452.0,418.0,506.0,-1217.0,946.0,-781.0,122.0,18.0,2085.0,2149.0,561.0,2
1765.0,438.0,-848.0,-75.0,739.0,99.0,974.0,-875.0,573.0,1289.0,981.0,-902.0,95.0,1087.0,438.0,1113.0,186.0,1336.0,394.0,814.0,2
1148.0,1719.0,907.0,46.0,-4391.0,1733.0,1693.0,-263.0,-2206.0,-987.0,3755.0,1611.0,-2733.0,-2301.0,-1128.0,-2522.0,1133.0,-18.0,1093.0,162.0,2
-78.0,2261.0,898.0,853.0,7.0,-851.0,841.0,1112.0,702.0,-434.0,-74.0,1969.0,112.0,-304.0,388.0,184.0,-523.0,358.0,-328.0,941.0,2
523.0,235.0,1634.0,-1993.0,-111.0,2649.0,1194.0,743.0,-583.0,-917.0,611.0,274.0,-1422.0,751.0,-551.0,-4242.0,257.0,-3272.0,1137.0,-868.0,2
-312.0,121.0,371.0,2354.0,683.0,276.0,-1042.0,-1459.0,-1776.0,-1099.0,211.0,4509.0,-2852.0,4803.0,1148.0,1327.0,-868.0,4606.0,2056.0,-2478.0,2
217.0,244.0,1788.0,2197.0,35.0,-87.0,1032.0,1356.0,1905.0,1444.0,1288.0,1203.0,1813.0,117.0,-634.0,-1342.0,75.0,-148.0,1441.0,106.0,2
-133.0,-412.0,1196.0,-1188.0,956.0,-804.0,874.0,2177.0,-751.0,-337.0,-1198.0,-697.0,-1009.0,-898.0,54.0,-963.0,433.0,15.0,1103.0,1022.0,2
89.0,-74.0,-526.0,1415.0,-154.0,489.0,-249.0,1257.0,84.0,655.0,239.0,667.0,836.0,213.0,-83.0,1152.0,1144.0,2801.0,2162.0,1371.0,2
309.0,-59.0,176.0,-1401.0,761.0,765.0,-944.0,149.0,1692.0,883.0,-968.0,12.0,-418.0,1142.0,435.0,1287.0,24.0,-254.0,-1222.0,1.0,2
127.0,-7.0,-2314.0,1483.0,-688.0,1025.0,697.0,1346.0,74.0,-342.0,-19.0,-78.0,2676.0,116.0,123.0,-1726.0,148.0,14.0,608.0,133.0,2
36.0,-232.0,-1323.0,-97.0,-1097.0,396.0,2149.0,716.0,-297.0,-1124.0,1061.0,-69.0,46.0,68.0,-759.0,-859.0,-1491.0,-1792.0,1795.0,-925.0,2
3233.0,1217.0,-1921.0,1401.0,-101.0,342.0,2249.0,-107.0,769.0,523.0,139.0,1104.0,-1602.0,1156.0,92.0,-1023.0,-1302.0,754.0,477.0,-224.0,2
-2743.0,5191.0,-3631.0,33.0,866.0,-2362.0,-1912.0,915.0,2958.0,-75.0,-132.0,-2354.0,1259.0,-884.0,-1028.0,4994.0,-2224.0,-1206.0,-2394.0,-3549.0,1
-66.0,-414.0,141.0,1075.0,788.0,1241.0,1002.0,207.0,-398.0,-404.0,-459.0,1714.0,112.0,1989.0,1769.0,115.0,-196.0,343.0,72.0,-625.0,2
1696.0,-1116.0,-124.0,388.0,-41.0,1428.0,-1141.0,5486.0,-151.0,907.0,-53.0,369.0,2912.0,1053.0,-1715.0,-1129.0,148.0,-15.0,-2475.0,-2439.0,2
699.0,1109.0,2602.0,-462.0,-936.0,39.0,1198.0,243.0,573.0,-1568.0,1804.0,-664.0,-1043.0,-15.0,1646.0,118.0,1368.0,1037.0,-285.0,-1348.0,2
112.0,242.0,-171.0,1674.0,629.0,1693.0,565.0,1337.0,266.0,-1187.0,1254.0,-369.0,1018.0,-2563.0,825.0,268.0,1244.0,-682.0,212.0,917.0,2
3177.0,752.0,1824.0,-3201.0,-228.0,2109.0,2032.0,-581.0,748.0,1283.0,-2595.0,-332.0,-111.0,141.0,1622.0,972.0,-2055.0,2057.0,-159.0,143.0,2
752.0,307.0,-664.0,-3029.0,-579.0,449.0,2296.0,1223.0,-432.0,-837.0,1967.0,812.0,-34.0,1415.0,644.0,343.0,348.0,1627.0,-1226.0,1641.0,2
424.0,1741.0,-1468.0,1405.0,1148.0,2438.0,1008.0,247.0,-563.0,63.0,33.0,44.0,132.0,-105.0,251.0,-341.0,24.0,784.0,1844.0,-126.0,2
646.0,-1328.0,-706.0,2182.0,-343.0,1633.0,178.0,1231.0,1976.0,-2354.0,1179.0,-2175.0,909.0,-2712.0,578.0,202.0,185.0,361.0,-382.0,1221.0,2
446.0,1036.0,-956.0,1599.0,1958.0,-344.0,-3615.0,-1385.0,-162.0,4594.0,343.0,-2019.0,-2721.0,3265.0,2619.0,1583.0,-3678.0,-4003.0,276.0,-3523.0,1
2178.0,-917.0,3577.0,1982.0,-1891.0,-344.0,-941.0,-102.0,945.0,-1358.0,-1634.0,1346.0,472.0,122.0,-3408.0,305.0,445.0,4139.0,-2098.0,2229.0,2
107.0,121.0,-949.0,-629.0,506.0,-1271.0,554.0,-819.0,618.0,-14.0,1966.0,2018.0,324.0,-723.0,1585.0,-187.0,1941.0,1814.0,618.0,178.0,2
153.0,368.0,-5.0,1094.0,-1259.0,-1064.0,52.0,-464.0,583.0,1649.0,1952.0,-1876.0,1329.0,307.0,-774.0,-804.0,1152.0,95.0,2248.0,1608.0,2
-902.0,-1146.0,-2848.0,803.0,1937.0,-3537.0,472.0,-1386.0,885.0,-2436.0,3055.0,-615.0,-907.0,-3686.0,1224.0,1056.0,3067.0,-1987.0,1947.0,3503.0,2
855.0,661.0,-38.0,1946.0,132.0,1145.0,535.0,2124.0,384.0,102.0,-905.0,-1536.0,-792.0,8.0,998.0,406.0,-147.0,-42.0,936.0,86.0,2
-313.0,-865.0,-1063.0,909.0,699.0,3269.0,1326.0,1541.0,-2858.0,534.0,998.0,-1853.0,-2059.0,-2168.0,-1215.0,-202.0,409.0,72.0,1564.0,-976.0,2
-1722.0,-805.0,-2541.0,1963.0,954.0,-347.0,-2218.0,-4631.0,92.0,-782.0,-49.0,-918.0,-2332.0,716.0,-191.0,1448.0,915.0,2086.0,-382.0,-1476.0,2
1606.0,-707.0,-1472.0,-982.0,-475.0,76.0,-53.0,253.0,-466.0,2145.0,451.0,7.0,-1068.0,136.0,-169.0,-324.0,-145.0,2289.0,909.0,894.0,2
-2969.0,3496.0,585.0,-2227.0,-1109.0,2377.0,366.0,-281.0,1525.0,583.0,328.0,-2681.0,-688.0,-282.0,-1268.0,1956.0,2284.0,3659.0,-922.0,-326.0,2
1404.0,392.0,-547.0,759.0,395.0,209.0,64.0,-935.0,2046.0,646.0,-177.0,568.0,-44.0,-404.0,1792.0,128.0,885.0,1609.0,607.0,597.0,2
139.0,2424.0,554.0,777.0,539.0,29.0,-991.0,-96.0,-164.0,1068.0,2578.0,-295.0,672.0,177.0,-1636.0,-388.0,1444.0,-289.0,1603.0,1077.0,2
-3835.0,-101.0,-231.0,-22.0,-2134.0,1442.0,3769.0,-3144.0,-3995.0,1828.0,-4544.0,-395.0,136.0,875.0,-2837.0,1201.0,3362.0,-3614.0,1136.0,96.0,1
662.0,1124.0,1036.0,2873.0,2258.0,73.0,664.0,533.0,606.0,792.0,-382.0,2236.0,1138.0,486.0,-687.0,1081.0,1126.0,1791.0,758.0,1082.0,2
996.0,184.0,-606.0,-597.0,-154.0,1855.0,451.0,-805.0,-514.0,253.0,1082.0,2131.0,-673.0,2679.0,-181.0,1342.0,1101.0,14.0,16.0,-1089.0,2
163.0,-471.0,243.0,-49.0,-896.0,-37.0,-392.0,444.0,1398.0,-743.0,-326.0,882.0,-689.0,273.0,-377.0,224.0,165.0,-976.0,1417.0,-339.0,2
-467.0,-678.0,43.0,72.0,-9.0,385.0,805.0,1317.0,173.0,4287.0,-158.0,-258.0,1227.0,1043.0,1875.0,-632.0,667.0,1157.0,2027.0,-672.0,2
961.0,643.0,-1675.0,3402.0,-741.0,2076.0,-577.0,67.0,1146.0,-9.0,-1421.0,-402.0,691.0,-33.0,353.0,-43.0,-1414.0,1926.0,883.0,1113.0,2
1211.0,-132.0,-1043.0,545.0,-375.0,-366.0,9.0,85.0,-231.0,337.0,-171.0,988.0,1364.0,558.0,-287.0,831.0,1078.0,-511.0,521.0,-1132.0,2
1291.0,-434.0,-439.0,2683.0,-229.0,-107.0,1391.0,-246.0,133.0,1221.0,1314.0,-345.0,413.0,1033.0,256.0,698.0,936.0,1491.0,-386.0,1032.0,2
1327.0,104.0,-145.0,628.0,801.0,-844.0,2.0,-119.0,-168.0,-424.0,1033.0,-41.0,82.0,1332.0,-1462.0,1504.0,213.0,-133.0,1235.0,1239.0,2
3232.0,-1049.0,-3287.0,-63.0,1044.0,-828.0,1545.0,-818.0,17.0,-1144.0,2696.0,964.0,-12.0,3201.0,891.0,2713.0,121.0,81.0,-1514.0,-1483.0,2
231.0,-1216.0,-679.0,1362.0,1157.0,512.0,867.0,-816.0,147.0,8.0,2187.0,-69.0,2114.0,116.0,-825.0,-1194.0,474.0,404.0,1257.0,14.0,2
2146.0,936.0,-965.0,1083.0,-1152.0,-1372.0,-1139.0,-1036.0,1675.0,1346.0,-151.0,2883.0,2388.0,-377.0,1875.0,-2345.0,142.0,-1603.0,-3774.0,-189.0,2
95.0,-579.0,2194.0,-2971.0,-3029.0,-2519.0,-1364.0,-2909.0,2282.0,-1062.0,1502.0,1044.0,97.0,-1208.0,625.0,-212.0,154.0,-446.0,1231.0,-27.0,2
562.0,654.0,2405.0,-493.0,-72.0,-996.0,-2073.0,-154.0,338.0,1677.0,121.0,979.0,1206.0,866.0,85.0,1518.0,-22.0,-148.0,-32.0,-1033.0,2
1415.0,2372.0,-254.0,-1892.0,71.0,-2997.0,1393.0,65.0,2752.0,3378.0,-1521.0,1143.0,83.0,3296.0,1216.0,-865.0,935.0,1775.0,1044.0,-4581.0,2
514.0,678.0,-807.0,485.0,3718.0,2077.0,-2473.0,-893.0,542.0,1136.0,334.0,-665.0,1036.0,3386.0,-1139.0,941.0,-2842.0,-45.0,4364.0,-1211.0,2
-3914.0,366.0,1208.0,-1348.0,2246.0,-1918.0,1776.0,2306.0,1754.0,2098.0,-134.0,2148.0,-537.0,-1765.0,-2351.0,2337.0,988.0,-4191.0,3514.0,-2454.0,1
-1811.0,-208.0,554.0,3458.0,3417.0,2114.0,-1309.0,208.0,-1798.0,-1967.0,845.0,134.0,567.0,1444.0,2354.0,-655.0,2436.0,1082.0,-1135.0,5442.0,2
746.0,1788.0,2224.0,917.0,-871.0,961.0,1306.0,-298.0,948.0,9.0,294.0,73.0,3248.0,9.0,-617.0,1997.0,1228.0,245.0,-1534.0,1148.0,2
-1796.0,1389.0,839.0,-985.0,-5007.0,-888.0,-75.0,219.0,-209.0,981.0,742.0,-2185.0,-1811.0,1519.0,1427.0,-544.0,737.0,-1788.0,2431.0,-2973.0,2
-818.0,1227.0,193.0,49.0,1098.0,-3418.0,3439.0,1866.0,-1453.0,-894.0,21.0,-153.0,-3129.0,6025.0,763.0,519.0,-1204.0,-29.0,-198.0,3031.0,2
% 
% 
% 
